"username";"email";"first_name";"last_name";"birth_date";"country";"subscription_type";"liked_songs_id"
"U0010874";"crystalcochran@example.com";"Mark";"Dorsey";"19720/05/05";"Peru";"normal";"['S0005504', 'S0005872', 'S0009264', 'S0001226', 'S0006715', 'S0005858', 'S0005812', 'S0003150', 'S0002085', 'S0001638', 'S0004139', 'S0007481', 'S0004209', 'S0000844', 'S0004629', 'S0008562', 'S0006690', 'S0006256', 'S0004646', 'S0005240', 'S0006444', 'S0004264', 'S0006293', 'S0007778', 'S0004465', 'S0000626', 'S0008135', 'S0007064', 'S0001655', 'S0007066', 'S0006380', 'S0001868', 'S0001870', 'S0003342', 'S0000053', 'S0005063', 'S0005227', 'S0005135', 'S0005411', 'S0004000']"
"U0011134";"daviescynthia@example.com";"Matthew";"Russell";"1970/02/08";"Mali";"premium";"['S0007876', 'S0004134', 'S0005614', 'S0008114', 'S0003984', 'S0008587', 'S0007165', 'S0002348', 'S0010512', 'S0008608', 'S0003378', 'S0003724', 'S0002859', 'S0003347', 'S0008358', 'S0005009', 'S0001881', 'S0007427', 'S0000479', 'S0005632', 'S0010446', 'S0004694', 'S0010250', 'S0003697', 'S0000677', 'S0004177', 'S0003207', 'S0004598', 'S0007321', 'S0007059', 'S0008217', 'S0022418']"
"U0011378";"rosssarah@example.org";"Sandra";"Adams";"2001/08/22";"Grenada";"premium";"['S0006183', 'S0005030', 'S0000453', 'S0009241', 'S0007656', 'S0009932', 'S0002441', 'S0007237', 'S0000019', 'S0008340', 'S0025588']"
"U0011213";"julia62@example.org";"Shannon";"Simmons";"1985/10/19";"Japan";"Norml";"['S0004356', 'S0004963', 'S0008550', 'S0002558', 'S0008089', 'S0008051', 'S0002788', 'S0009250', 'S0008349', 'S0002841', 'S0004084', 'S0003323', 'S0003978', 'S0000514', 'S0006671', 'S0000526', 'S0000477', 'S0008980', 'S0004405', 'S0002018', 'S0010299', 'S0005047', 'S0003591', 'S0008774', 'S0001826', 'S0010259', 'S0009301', 'S0006212', 'S0003530']"
"U0010113";"cody54@example.com";"Steven";"Scott";"1996/05/10";"Andorra";"Premim";"['S0001921', 'S0005498', 'S0009110', 'S0009281', 'S0000619', 'S0000097', 'S0007116', 'S0007565', 'S0006298', 'S0004872', 'S0009144', 'S0008579', 'S0002302', 'S0003436', 'S0001769', 'S0010134', 'S0002704', 'S0005268', 'S0005235', 'S0004546', 'S0001111', 'S0003430', 'S0009769']"
"U0010181";"carrie85@example.com";"Leonard";"Jones";"2202/05/27";"Colombia";"normal";"['S0005835', 'S0007162', 'S0003640', 'S0007522', 'S0003999', 'S0001649', 'S0002549', 'S0009145', 'S0001971', 'S0004006', 'S0009211', 'S0007534', 'S0010279']"
"U0011222";"carriegregory@example.org";"Diane";"Delacruz";"1991/09/07";"Norfolk Island";"normal";"['S0006472', 'S0006709', 'S0010228', 'S0006887', 'S0001995', 'S0004550', 'S0000051', 'S0006689', 'S0000451', 'S0002444', 'S0000772', 'S0002645', 'S0005932', 'S0002350', 'S0001545', 'S0008663', 'S0005125', 'S0001436', 'S0006432', 'S0000189', 'S0007711', 'S0002048', 'S0007391', 'S0001122', 'S0003814', 'S0001040', 'S0003297', 'S0009220', 'S0000967', 'S0000626', 'S0008453', 'S0003117', 'S0005252', 'S0004649', 'S0008767', 'S0009444', 'S0000877', 'S0005585', 'S0006155', 'S0007309', 'S0005239', 'S0003128', 'S0008379', 'S0006415', 'S0005447', 'S0005393', 'S0007375', 'S0008922', 'S0000512', 'S0030899']"
"U0010779";"walkerjessica@.example.com";"Erika";"Gonzalez";"1967/04/15";"Sao Tome and Principe";"normal";"['S0010033', 'S0003551', 'S0006843', 'S0004235', 'S0001776', 'S0008068', 'S0007350', 'S0010705', 'S0010201', 'S0007437', 'S0009247', 'S0003573', 'S0009539', 'S0009767', 'S0007604', 'S0009423', 'S0001060', 'S0006407', 'S0006145', 'S0002272', 'S0010716', 'S0008574', 'S0001991', 'S0002190', 'S0004740', 'S0009989', 'S0010093', 'S0007780', 'S0002734', 'S0000297', 'S0004434', 'S0007055', 'S0008597', 'S0002987', 'S0002943', 'S0008425', 'S0002133', 'S0010000', 'S0007210', 'S0005940', 'S0004809', 'S0001777', 'S0006142', 'S0007135', 'S0005190', 'S0003265', 'S0009677']"
"U0010771";"lrose@invalid_domain";"Laura";"Wheeler";"1973/01/04";"Cocos (Keeling) Islands";"premium";"['S0000372', 'S0006479', 'S0010666', 'S0007888', 'S0000597', 'S0007524', 'S0007423', 'S0001647', 'S0007088', 'S0007919', 'S0004107', 'S0007648', 'S0003113', 'S0000784', 'S0003253', 'S0010576', 'S0004361', 'S0005620', 'S0006679', 'S0002176', 'S0000574', 'S0001267']"
"U0011320";"joan98@example.net";"Daniel";"Shannon";"1991/";"Maldives";"premium";"['S0004367', 'S0009705', 'S0007343', 'S0010115', 'S0000591', 'S0008040', 'S0006906', 'S0003158', 'S0007117', 'S0005473', 'S0003008', 'S0009574', 'S0006157', 'S0010303', 'S0002589', 'S0002730', 'S0003088', 'S0000081', 'S0004041', 'S0009499', 'S0003089', 'S0010568', 'S0010030', 'S0009051', 'S0009810', 'S0009294', 'S0000568', 'S0008984', 'S0005639', 'S0001445', 'S0009615', 'S0001095', 'S0006993', 'S0001329', 'S0001496']"
"U0010309";"csanchez@example.com";"Adam";"Weaver";"1994/11/18";"Montenegro";"premium";"['S0001271', 'S0005204', 'S0000404', 'S0007085', 'S0003633', 'S0002429', 'S0010140', 'S0001220', 'S0010631', 'S0004496', 'S0025713']"
"U0010286";"andradejulie@example.net";"Kristen";"Flores";"1995/04/05";"Azerbaijan";"premium";"['S0007197', 'S0002000', 'S0009044', 'S0006316', 'S0009100', 'S0002975', 'S0005372', 'S0001921', 'S0007784', 'S0005518', 'S0004609', 'S0004920', 'S0000280', 'S0000283', 'S0031035']"
"U0010673";"michelle39@example.org";"Phillip";"Olson";"1997/05/02";"Fiji";"Norml";"['S0006762', 'S0007930', 'S0004377', 'S0006624', 'S0006119', 'S0003606', 'S0002953', 'S0009412', 'S0008233', 'S0005133', 'S0007418', 'S0008710', 'S0004778', 'S0006480', 'S0002028', 'S0004542', 'S0000500', 'S0000994', 'S0002590', 'S0000771', 'S0002569', 'S0006245', 'S0008834', 'S0005669', 'S0004080']"
"U0010580";"pwagner@example.org";"Rachel";"Johnson";"197011/22";"Austria";"normal";"['S0007787', 'S0004090', 'S0005094', 'S0003300', 'S0000277', 'S0010334', 'S0001128', 'S0001168', 'S0010666', 'S0008048', 'S0009281', 'S0008269', 'S0005908', 'S0008361', 'S0003036', 'S0001264', 'S0005915', 'S0009127', 'S0009283', 'S0006714', 'S0000966', 'S0000608', 'S0007252', 'S0010493', 'S0009334', 'S0004107', 'S0001437', 'S0006013', 'S0004242', 'S0004375', 'S0001926', 'S0001304', 'S0008007', 'S0007303', 'S0006967', 'S0009330', 'S0001538', 'S0004386', 'S0008172', 'S0003288', 'S0010703', 'S0006963', 'S0000072', 'S0008136', 'S0004428', 'S0002210', 'S0004843', 'S0004210']"
"U0010513";"anthonyfleming@example.net";"Spencer";"Hayes";"2003/";"Angola";"normal";"['S0000314', 'S0009639', 'S0008926', 'S0005498', 'S0008979', 'S0007953', 'S0003550', 'S0003847', 'S0000181', 'S0008656', 'S0004179', 'S0003721', 'S0007336', 'S0003320', 'S0005710', 'S0000414', 'S0002591', 'S0004803', 'S0005951', 'S0008279', 'S0009673', 'S0005074', 'S0005097', 'S0004471', 'S0006255', 'S0008909', 'S0004062', 'S0010500', 'S0004992']"
"U0010443";"lhall@example.com";"Laura";"Montgomery";"1964/03/14";"Singapore";"Norml";"['S0009535', 'S0009674', 'S0000744', 'S0000170', 'S0007703', 'S0009059', 'S0000098', 'S0000842', 'S0009033', 'S0004863', 'S0002037', 'S0003568', 'S0003969', 'S0010015', 'S0008888', 'S0007767', 'S0002969', 'S0004215', 'S0008478', 'S0006921', 'S0004396', 'S0008399', 'S0006478', 'S0002223', 'S0008085', 'S0003308', 'S0005784', 'S0004418', 'S0005722', 'S0002087', 'S0006056', 'S0008446', 'S0004889', 'S0009491', 'S0006340', 'S0009420', 'S0000001', 'S0010202', 'S0002591', 'S0000428', 'S0009295', 'S0008356', 'S0006139', 'S0007686', 'S0002704', 'S0009938', 'S0010699', 'S0006841', 'S0002655', 'S0003167']"
"U0010446";"morgansusan@example.com";"Elizabeth";"Mckinney";"1984/04/10";"Finland";"normal";"['S0000938', 'S0009624', 'S0008554', 'S0000453', 'S0004707', 'S0010481', 'S0008601', 'S0000769', 'S0010013', 'S0005678', 'S0002499', 'S0006317', 'S0000789', 'S0001264', 'S0010162', 'S0002896', 'S0008399', 'S0009305', 'S0008011', 'S0008130', 'S0010255', 'S0002977', 'S0007458', 'S0000300', 'S0001815', 'S0007872', 'S0008231', 'S0003617', 'S0004161', 'S0006096', 'S0004947', 'S0005995', 'S0009622', 'S0002286', 'S0008941', 'S0001922', 'S0007849', 'S0006473', 'S0003472', 'S0009442', 'S0005857', 'S0001705', 'S0010711', 'S0003835', 'S0005590', 'S0001055', 'S0001508', 'S0000136', 'S0006722', 'S0000574', 'S0030197']"
"U0010416";"mrice@example.net";"Andrew";"Love";"1988/11/30";"Bulgaria";"normal";"['S0003194', 'S0003451', 'S0003289', 'S0004726', 'S0006004', 'S0005017', 'S0010293', 'S0001772', 'S0008274', 'S0005030', 'S0008471', 'S0002112', 'S0004736', 'S0009203', 'S0008659', 'S0002862', 'S0003598', 'S0003884', 'S0002601', 'S0008692', 'S0007894', 'S0009113', 'S0008676', 'S0000060', 'S0025133']"
"U0010153";"michelle46@example.org";"Kathryn";"Dalton";"19890/02/11";"Puerto Rico";"normal";"['S0008742', 'S0010617', 'S0008756', 'S0000451', 'S0009075', 'S0010279', 'S0005456', 'S0006681', 'S0008096', 'S0007763', 'S0006950', 'S0000521', 'S0010402', 'S0008418', 'S0007242', 'S0002013', 'S0003622', 'S0003043', 'S0004191', 'S0002135', 'S0009307', 'S0006147', 'S0009751', 'S0008350', 'S0003121', 'S0006278', 'S0003249', 'S0007112', 'S0010260', 'S0003985', 'S0008155', 'S0002906', 'S0008998', 'S0010287', 'S0008388', 'S0010035', 'S0000735', 'S0000026', 'S0009445', 'S0007194', 'S0010102', 'S0004206', 'S0009695', 'S0000727', 'S0007927']"
"U0010572";"ibaird@example.net";"Natalie";"Jones";"1996/07/06";"Argentina";"premium";"['S0007787', 'S0005073', 'S0007113', 'S0000808', 'S0008785', 'S0001001', 'S0007168', 'S0008991', 'S0001544', 'S0003734', 'S0008672', 'S0000613', 'S0009199', 'S0003352', 'S0002866', 'S0007507', 'S0008680', 'S0010389', 'S0006260', 'S0001996', 'S0001737', 'S0005195', 'S0004087', 'S0002513', 'S0010477', 'S0009369', 'S0005324', 'S0001541', 'S0000200', 'S0004445', 'S0007658', 'S0009255', 'S0009211', 'S0004546', 'S0001652', 'S0029686']"
"U0011256";"fosterpatrick@example.com";"Rebecca";"Shaw";"1994/02/06";"Saint Kitts and Nevis";"Premim";"['S0003450', 'S0002962', 'S0000752', 'S0007144', 'S0009106', 'S0001181', 'S0008350', 'S0000991', 'S0003947', 'S0008703', 'S0009405']"
"U0011129";"connierosales@example.org";"Amber";"Jenkins";"1974/06/18";"Mexico";"Exclusive";"['S0008490', 'S0001531', 'S0002009', 'S0007113', 'S0004972', 'S0002615', 'S0004472', 'S0004868', 'S0003454', 'S0002301', 'S0001505', 'S0001252', 'S0007425', 'S0010184', 'S0001249', 'S0010206']"
"U0011474";"adam76@example.com";"Albert";"Jones";"1990/01/12";"Paraguay";"normal";"['S0007895', 'S0002523', 'S0009645', 'S0006211', 'S0010584', 'S0009112', 'S0005683', 'S0001621', 'S0002575', 'S0006688', 'S0009491', 'S0004372', 'S0006498', 'S0008098', 'S0004145', 'S0004076', 'S0003522', 'S0003533', 'S0009340', 'S0003342', 'S0003416', 'S0005118', 'S0001683', 'S0009411', 'S0022022']"
"U0010956";"micheal26@example.net";"Courtney";"Gates";"1982/10/08";"Montserrat";"premium";"['S0003730', 'S0007120', 'S0002766', 'S0010575', 'S0006614', 'S0003094', 'S0008200', 'S0005797', 'S0010453', 'S0004242', 'S0009209', 'S0004540', 'S0009748', 'S0006543', 'S0002720', 'S0009410', 'S0000726', 'S0004329', 'S0003477', 'S0030889']"
"U0010016";"johnny12@example.org";"Danny";"Duffy";"19770616";"Solomon Islands";"normal";"['S0001480', 'S0004764', 'S0008939', 'S0006316', 'S0010439', 'S0006303', 'S0000022', 'S0003702', 'S0001701', 'S0005228', 'S0010106', 'S0001221', 'S0000491', 'S0001979', 'S0002672', 'S0009056', 'S0007542', 'S0007375', 'S0008874', 'S0006292']"
"U0010746";"michelebyrd@example.net";"Douglas";"Marquez";"1992/99/04";"Tunisia";"premium";"['S0008955', 'S0002240', 'S0002937', 'S0001017', 'S0001653', 'S0000010', 'S0008316', 'S0008748', 'S0001626', 'S0008507', 'S0001933', 'S0001513', 'S0000765', 'S0009964', 'S0009117', 'S0009162', 'S0006201', 'S0005670', 'S0000182', 'S0010278', 'S0000249', 'S0004136', 'S0003362', 'S0001371', 'S0004303', 'S0000914', 'S0005762']"
"U0010979";"gregory27@examplecom";"Troy";"Sims";"1996/02/11";"British Indian Ocean Territory (Chagos Archipelago)";"premium";"['S0004760', 'S0005536', 'S0001527', 'S0007774', 'S0005297', 'S0009606', 'S0009504', 'S0007946', 'S0006444', 'S0008849', 'S0004714', 'S0006628', 'S0008589', 'S0005387', 'S0003987', 'S0002553', 'S0007465', 'S0002776', 'S0004997', 'S0002018', 'S0001847', 'S0002481', 'S0007193', 'S0006207']"
"U0010183";"williamlowe@";"Adam";"Hall";"2004/11/28";"American Samoa";"normal";"['S0004107', 'S0004431', 'S0005833', 'S0004893', 'S0007487', 'S0009952', 'S0009006', 'S0009026', 'S0007903', 'S0005293', 'S0001179', 'S0000792', 'S0008103', 'S0004294']"
"U0011089";"stevenrosales@example.org";"Lindsey";"Kelly";"1984/05/28";"Korea";"Premim";"['S0007361', 'S0007983', 'S0001539', 'S0000989', 'S0002620', 'S0006321', 'S0008004', 'S0008053', 'S0004132', 'S0010696', 'S0006598', 'S0008580', 'S0003829', 'S0008690', 'S0009392', 'S0004269', 'S0002443', 'S0001943', 'S0009437', 'S0000767', 'S0009743', 'S0001815', 'S0007934', 'S0005836', 'S0002759', 'S0007222', 'S0006125', 'S0000258', 'S0010211', 'S0002923', 'S0007218', 'S0003128', 'S0004655', 'S0008109', 'S0002567', 'S0006150', 'S0001683', 'S0009113', 'S0003481', 'S0005189']"
"U0011268";"rjones$@example.net";"Diane";"Kramer";"1997/09/12";"Armenia";"normal";"['S0001226', 'S0010228', 'S0003331', 'S0001942', 'S0002198', 'S0002337', 'S0003532', 'S0008730', 'S0007535', 'S0004422', 'S0005131', 'S0002822', 'S0002544', 'S0004229', 'S0000644', 'S0001410', 'S0001234', 'S0003622', 'S0003929', 'S0000536', 'S0006825', 'S0004316', 'S0001556', 'S0008622', 'S0008727', 'S0005443', 'S0009279', 'S0009558', 'S0006940', 'S0003156', 'S0005951', 'S0001709', 'S0004603', 'S0004735', 'S0009849', 'S0005447', 'S0004334', 'S0006948', 'S0007656', 'S0000611', 'S0005995']"
"U0011373";"suzanne66@example.net";"Elizabeth";"Reilly";"1989/07/24";"Cocos (Keeling) Islands";"Exclusive";"['S0010697', 'S0002283', 'S0001732', 'S0006863', 'S0008004', 'S0007289', 'S0004819', 'S0006969', 'S0000105', 'S0008563', 'S0006065', 'S0003310', 'S0005719', 'S0001751', 'S0009148', 'S0009326', 'S0009713', 'S0005240', 'S0001262', 'S0008237', 'S0006364', 'S0003125', 'S0006152', 'S0009012', 'S0007576', 'S0004533', 'S0000403', 'S0001986', 'S0008098', 'S0006808', 'S0000941', 'S0008149', 'S0006391', 'S0004452', 'S0005750', 'S0000353', 'S0000702', 'S0003406', 'S0004036', 'S0009383', 'S0003828', 'S0001811', 'S0008615', 'S0004329']"
"U0010056";"kristinthompson@example.net";"Juan";"Romero";"1971/08/15";"Saint Barthelemy";"Norml";"['S0006742', 'S0002809', 'S0002718', 'S0002982', 'S0004232', 'S0005344', 'S0006342', 'S0008510', 'S0009048', 'S0000071', 'S0006425', 'S0006639', 'S0008063', 'S0006971', 'S0007157', 'S0002231', 'S0003078', 'S0009857', 'S0010358', 'S0000435', 'S0003116', 'S0007629', 'S0007301', 'S0010214', 'S0009465', 'S0005572', 'S0001489', 'S0006794', 'S0007102']"
"U0010213";"hawkinssueexample.com";"Alice";"Mosley";"1993/10/27";"Zimbabwe";"normal";"['S0008551', 'S0007703', 'S0004502', 'S0009174', 'S0003192', 'S0000238', 'S0004490', 'S0005517', 'S0005430', 'S0008090', 'S0006108', 'S0001997', 'S0010120', 'S0004526', 'S0007911', 'S0009529', 'S0002447', 'S0010602', 'S0010466']"
"U0011312";"dorothy36@example.org";"Ana";"Scott";"1979/01/25";"Indonesia";"Norml";"['S0003053', 'S0004516', 'S0005363', 'S0010488', 'S0010319', 'S0006176', 'S0007938', 'S0008668', 'S0009896', 'S0004406', 'S0004070', 'S0000945', 'S0004264', 'S0002344', 'S0006314', 'S0009216', 'S0001103', 'S0008553', 'S0001699', 'S0007721', 'S0010140', 'S0000013', 'S0006669', 'S0006449', 'S0000551', 'S0008835', 'S0010599', 'S0000208', 'S0003287', 'S0006556', 'S0003694', 'S0010441', 'S0001007', 'S0004546', 'S0002668']"
"U0010509";"hamptonrodney@example.org";"Ebony";"Cohen";"1996/07/31";"Cocos (Keeling) Islands";"Exclusive";"['S0007844', 'S0004623', 'S0002168', 'S0006652', 'S0008712', 'S0007810', 'S0002646', 'S0009902', 'S0010598', 'S0006926', 'S0008737', 'S0002378', 'S0010434', 'S0006424', 'S0004900', 'S0002469', 'S0001797', 'S0010622', 'S0007714', 'S0010107', 'S0003471', 'S0004670', 'S0000975', 'S0000414', 'S0005324', 'S0006544', 'S0006664', 'S0010461', 'S0003791', 'S0003059', 'S0009329', 'S0008266']"
"U0010507";"randallmontes@example.net";"David";"Hunter";"1966/";"Solomon Islands";"premium";"['S0001377', 'S0000573', 'S0001654', 'S0004112', 'S0006433', 'S0001806', 'S0007895', 'S0007062', 'S0009563', 'S0007545', 'S0008534', 'S0010047', 'S0001894', 'S0003800', 'S0005125', 'S0001099', 'S0008208', 'S0007951', 'S0009730', 'S0009728', 'S0007408', 'S0000192', 'S0005478', 'S0005372', 'S0009035', 'S0006263', 'S0008310', 'S0005082', 'S0009996', 'S0009723', 'S0005757', 'S0003021', 'S0006983', 'S0003613', 'S0008067', 'S0010576', 'S0003368', 'S0009610', 'S0005357', 'S0009467', 'S0004583', 'S0005783', 'S0001272', 'S0007304', 'S0007845', 'S0000075', 'S0010632', 'S0008949']"
"U0010178";"ebennett@example.net";"David";"Dennis";"1980/09/01";"Malawi";"Premim";"['S0007001', 'S0009366', 'S0007610', 'S0005640', 'S0007144', 'S0004722', 'S0002385', 'S0000307', 'S0007045', 'S0003599', 'S0007940', 'S0002771', 'S0006247', 'S0000765', 'S0010317', 'S0002984', 'S0006947', 'S0007885', 'S0003277', 'S0001440', 'S0009951', 'S0000489', 'S0006179', 'S0006349', 'S0006262', 'S0010365', 'S0003758', 'S0002031', 'S0001542', 'S0010170', 'S0010197']"
"U0010510";"michelle60@example.net";"Bonnie";"Mckenzie";"1969/04/05";"Montserrat";"normal";"['S0000996', 'S0007227', 'S0008503', 'S0009591', 'S0002581', 'S0000966', 'S0007829', 'S0000608', 'S0009982', 'S0003703', 'S0005584', 'S0009422', 'S0002963', 'S0000686', 'S0000812', 'S0009541', 'S0000584', 'S0006569', 'S0010715', 'S0009103', 'S0003742', 'S0026502']"
"U0010647";"younglarry@invalid_domain";"Leah";"Moore";"1984/06/25";"Palau";"premium";"['S0001771', 'S0004774', 'S0009641', 'S0004111', 'S0003374', 'S0002805', 'S0004338', 'S0004017', 'S0005252', 'S0010694', 'S0000435', 'S0009075', 'S0001384', 'S0001132', 'S0001263', 'S0000513', 'S0004142']"
"U0011435";"johnwebbexample.com";"Brandon";"Liu";"2002/09/19";"Tanzania";"normal";"['S0009282', 'S0002878', 'S0003682', 'S0004745', 'S0009361', 'S0009704', 'S0008313', 'S0008958', 'S0007179', 'S0003139', 'S0007834', 'S0004414', 'S0000551', 'S0006888', 'S0000616', 'S0000410', 'S0009486', 'S0009873', 'S0009359']"
"U0010112";"nicoleramos@example.com";"Teresa";"Owens";"2005/05/23";"Wallis and Futuna";"premium";"['S0000889', 'S0009407', 'S0004717', 'S0005778', 'S0005983', 'S0008663', 'S0004921', 'S0000570', 'S0009538', 'S0002100', 'S0001943', 'S0008229', 'S0009124', 'S0006704', 'S0009393', 'S0000604', 'S0002614', 'S0001858', 'S0007413', 'S0004047', 'S0029330']"
"U0010976";"veronica59@.example.com";"Stacy";"Smith";"1987/04/30";"Albania";"normal";"['S0002400', 'S0006553', 'S0002346', 'S0007718', 'S0008441', 'S0003071', 'S0008627', 'S0003110', 'S0003569', 'S0009075', 'S0002701', 'S0010275', 'S0008367', 'S0009571', 'S0002350', 'S0005705', 'S0010304', 'S0006921', 'S0003850', 'S0001317', 'S0009948', 'S0006466', 'S0006422', 'S0000609', 'S0006147', 'S0005454', 'S0003490', 'S0006702', 'S0006026', 'S0009799', 'S0010029', 'S0006828', 'S0004621', 'S0000634', 'S0008472', 'S0004931', 'S0010461', 'S0003092', 'S0009956', 'S0006973', 'S0001818', 'S0009063', 'S0003182', 'S0006996', 'S0006235', 'S0001239', 'S0001758', 'S0008963', 'S0009801']"
"U0010711";"ashleydavisexample.org";"Benjamin";"Lawrence";"1967/05/19";"Switzerland";"premium";"['S0000359', 'S0006162', 'S0001248', 'S0009471', 'S0006778', 'S0010210', 'S0007144', 'S0004717', 'S0004739', 'S0010098', 'S0004127', 'S0002583', 'S0010171', 'S0004020', 'S0000305', 'S0009744', 'S0010285', 'S0002257', 'S0007683', 'S0002745', 'S0003178', 'S0004539', 'S0000975', 'S0000405', 'S0005540', 'S0003131', 'S0000611', 'S0003809', 'S0001973']"
"U0010072";"angelmorgan@.example.com";"Michael";"Bennett";"1994/07/09";"Slovenia";"premium";"['S0006662', 'S0005813', 'S0005182', 'S0006574', 'S0010586', 'S0000050', 'S0004923', 'S0006683', 'S0008213', 'S0001237', 'S0006880', 'S0003735', 'S0002159', 'S0001719', 'S0006215', 'S0002531', 'S0006067', 'S0009152', 'S0008591', 'S0003853', 'S0000006', 'S0009180', 'S0008200', 'S0001115', 'S0000305', 'S0009498', 'S0004571', 'S0001399', 'S0008110', 'S0004999', 'S0006046', 'S0010348', 'S0004160', 'S0008270', 'S0006092', 'S0002856', 'S0005213', 'S0006798', 'S0000851', 'S0000042', 'S0004554', 'S0001489', 'S0009657', 'S0008524', 'S0010164', 'S0001703', 'S0004625']"
"U0010128";"nicholas52@example.com";"Miranda";"Mckinney";"1980/03/15";"Mozambique";"Exclusive";"['S0006230', 'S0000632', 'S0005130', 'S0002550', 'S0007687', 'S0010136', 'S0006160', 'S0004391', 'S0000035', 'S0010611', 'S0010324', 'S0001511', 'S0010282', 'S0004008', 'S0004567', 'S0009902', 'S0002118', 'S0008229', 'S0000266', 'S0003975', 'S0008735', 'S0001793', 'S0000146', 'S0005274', 'S0000018', 'S0007632', 'S0009106', 'S0006113', 'S0005846', 'S0009016', 'S0001157', 'S0004584', 'S0007189', 'S0008698', 'S0001123', 'S0007476', 'S0004554', 'S0003140', 'S0006813', 'S0006573', 'S0004600', 'S0009097', 'S0003302', 'S0000728', 'S0010651', 'S0004457']"
"U0011294";"williamblevins@example.org";"Carla";"Kemp";"1974/07/11";"Trinidad and Tobago";"normal";"['S0003696', 'S0003614', 'S0003945', 'S0000385', 'S0009186', 'S0000505', 'S0008900', 'S0010387', 'S0006308', 'S0010631', 'S0005672', 'S0001984', 'S0007503', 'S0009380', 'S0004128', 'S0001400', 'S0002761', 'S0004540', 'S0009995', 'S0007032', 'S0003727', 'S0004643', 'S0004488', 'S0000960', 'S0003577', 'S0001784', 'S0004144', 'S0005793', 'S0009411', 'S0027817']"
